id,name,artists,album,album_id,album_artists,album_release_date,duration_ms,popularity,explicit,track_number,disc_number,is_local,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2fI0ZLttOoSDJjEXEDpC8A,When I'm Gone,"['Speaker Of The House', 'Melody Noel']",When I'm Gone,1dSr26aN8tbfWSyhP8hzgW,['Speaker Of The House'],2018-02-16,218181,5,False,1,1,False,2fI0ZLttOoSDJjEXEDpC8A,0.616,0.744,6,-3.409,0,0.036,0.238,2.71e-06,0.228,0.233,109.965,4
1Nftd7rMd2aiHYKjhMdr6i,Take You There,"['EAST', 'Jay Latune']",Take You There,3f5iW1w4jzf0EJ4XfpVMF1,"['EAST', 'Jay Latune']",2016-08-16,225750,18,False,1,1,False,1Nftd7rMd2aiHYKjhMdr6i,0.726,0.866,1,-4.556,0,0.0415,0.00273,0.31,0.404,0.434,125.005,4
5wNThDmGji73A6LIM0p3bF,This Time Around,"['Keepsake', 'Slyleaf']",This Time Around,63lIDN3Lrct8bcDCJHNyyu,['Keepsake'],2018-09-07,211200,31,False,1,1,False,5wNThDmGji73A6LIM0p3bF,0.592,0.646,4,-5.844,1,0.0504,0.0485,0,0.18,0.422,100.005,4
0NPTpdVrseb7YGggATplQn,Want You,"['NITTI', 'Marten Hørger']",Want You / Numb,2QLQsGHva1SiCpM9McNAbS,"['NITTI', 'Marten Hørger']",2021-09-10,181935,50,False,1,1,False,0NPTpdVrseb7YGggATplQn,0.813,0.726,9,-5.792,1,0.0933,0.0301,0.519,0.1,0.809,123.999,4
2cjPokboQDr7xI0esIgg0h,Lose Our Minds,"['Curbi', 'Jess Ball']",Lose Our Minds,0fnGVhEju3tWRYwdz9Ds8E,"['Curbi', 'Jess Ball']",2022-08-16,157058,61,False,1,1,False,2cjPokboQDr7xI0esIgg0h,0.72,0.551,8,-9.403,0,0.221,0.0423,0.000186,0.13,0.245,126.051,4
79hV9YHayd2RIzpgrxNVd8,Wishful Thinking - 2018,"['WRLD', 'Keepsake']",Monstercat - 10 Year Anniversary,5JpLQVR3MzUzBMAaWHEc6p,['Monstercat'],2021-07-01,205161,43,False,16,1,False,79hV9YHayd2RIzpgrxNVd8,0.662,0.797,6,-6.434,1,0.0367,0.11,0.0516,0.164,0.583,124.009,4
4ZPwjq0CdxbWFNycxnSUJc,Dead Man Walking,"['Grant', 'ellis']",Dead Man Walking,0UWFD6lsReiZ7D7e6gARcA,"['Grant', 'ellis']",2022-07-21,166486,60,False,1,1,False,4ZPwjq0CdxbWFNycxnSUJc,0.695,0.689,8,-6.213,0,0.0718,0.307,0,0.143,0.496,110.952,4
6svgCLUzl7BSA2v2immOXO,Flowstate,['Paper Skies'],Chime Presents: Colour Bass Vol. 3,7swI6SXV4exGwfNE9xgaMW,['Chime'],2022-01-28,225103,10,False,10,1,False,6svgCLUzl7BSA2v2immOXO,0.661,0.81,2,-5.521,1,0.142,0.0094,0.483,0.936,0.284,145.064,4
208pNiAVE5sFwtUoQuKu5f,Electric Lady,"['Barely Alive', 'Nyptane', 'XO ELIZA']",Electric Lady,6bUqpDk7hOlF1XlbAgDBvk,"['Barely Alive', 'Nyptane', 'XO ELIZA']",2021-07-22,200800,46,False,1,1,False,208pNiAVE5sFwtUoQuKu5f,0.456,0.834,3,-4.873,0,0.0673,0.0213,0.00214,0.126,0.165,75.018,4
3OTClWUY9bf3qVXrR9LNL6,Just Dance,['Bad Computer'],Just Dance,5JKQ1by0GaQLYzgR1IyyS4,['Bad Computer'],2022-04-15,194032,39,False,1,1,False,3OTClWUY9bf3qVXrR9LNL6,0.799,0.719,0,-4.606,1,0.171,0.00252,0.00568,0.752,0.55,124.044,4
5STUIG8XdhTG9cPs9DT65i,Reduxation,['aran'],Reduxation,6oinMOG95fqpViNOpIBNMD,['aran'],2022-05-24,278951,18,False,1,1,False,5STUIG8XdhTG9cPs9DT65i,0.696,0.964,1,-3.57,1,0.0651,0.0181,0.487,0.155,0.568,123.988,4
1BFPn8SchZVuh7NCIaiPGP,City Girl,['Starjunk 95'],City Girl,4t3O0fDQbAHNfB6JicVnIq,['Starjunk 95'],2020-09-16,194062,38,False,1,1,False,1BFPn8SchZVuh7NCIaiPGP,0.753,0.94,10,-3.989,0,0.0441,6.74e-05,0.889,0.211,0.368,128.007,4
5JG42q9eJZdhj8CJMbaNOY,Kawaii Till I Die,['Starjunk 95'],Plastic Memories EP,02l0raSv3gwKdieSlpgiFA,['Starjunk 95'],2021-10-22,158752,34,False,1,1,False,5JG42q9eJZdhj8CJMbaNOY,0.748,0.873,11,-5.446,1,0.0451,0.00386,0.0151,0.0988,0.722,127.98,4
07IcdBIkR49qDS5eUn45Dv,Stardust Circuit,['Starjunk 95'],Stardust Circuit,0JqMmZBG9yYTM6iS0I3LIw,['Starjunk 95'],2022-04-15,180480,49,True,1,1,False,07IcdBIkR49qDS5eUn45Dv,0.8,0.892,1,-6.379,1,0.048,0.0282,0.225,0.377,0.228,124.989,4
7q6XxSUzCu5Un9YP2ZGKsa,Atmosphere,['Stessie'],Atmosphere,1a05fPXxcUlUzIJLvUK2MW,['Stessie'],2020-02-21,207736,31,False,1,1,False,7q6XxSUzCu5Un9YP2ZGKsa,0.535,0.909,5,-1.438,1,0.035,0.00809,0.266,0.3,0.529,132.001,4
1Y9WBs9GpcFUiDwVjQaaMG,Giga Groove Radio,['Starjunk 95'],Giga Groove Radio,5gAwNtHwhTg74VvOdp3UKr,['Starjunk 95'],2022-03-18,218951,35,False,1,1,False,1Y9WBs9GpcFUiDwVjQaaMG,0.766,0.94,11,-2.688,0,0.0835,0.00385,0.741,0.377,0.567,123.973,3
6RFo7jfP8vdbGfheQv3xBR,Subsonic Twilight,['Starjunk 95'],Subsonic Twilight,7amHIIM48fottMAVytg0rs,['Starjunk 95'],2022-07-08,136000,45,False,1,1,False,6RFo7jfP8vdbGfheQv3xBR,0.431,0.977,1,-6.15,1,0.17,0.0469,0.929,0.108,0.16,179.81,4
2u4Z5jwoAp0ckxF8t3ICuQ,One For Me,['Rad Cat'],One For Me / Think About Me,1OzUjnUL0935MPPxFOFo6C,['Rad Cat'],2022-04-08,188160,26,False,1,1,False,2u4Z5jwoAp0ckxF8t3ICuQ,0.861,0.888,9,-4.824,1,0.152,0.0078,0.0969,0.201,0.484,124.963,4
2iYkWj6QZqp8yOOHcEhnGd,Dozing Off Again... - House Edit,['Starjunk 95'],Dozing Off Again... (House Edit),1vnuqQ5eXgUPBuaWbou8Nt,['Starjunk 95'],2022-03-04,157983,49,False,1,1,False,2iYkWj6QZqp8yOOHcEhnGd,0.705,0.863,5,-2.92,0,0.0391,0.0105,0.227,0.137,0.311,124.068,4
4oTFKaLvALwvYdNKDTBARL,Polygon Beach,['Starjunk 95'],Polygon Beach,7vg7mqEeZvoWaHtamxIG1c,['Starjunk 95'],2022-05-13,156428,41,False,1,1,False,4oTFKaLvALwvYdNKDTBARL,0.74,0.804,9,-5.946,1,0.0343,1.8e-05,0.932,0.179,0.658,111.993,4
6rb7nEk3fTjFezewhg2A4a,Crystal Energy,['Aiden Williams'],Awakening,7LgrmJruQIWYWYzSptE0Y8,['Aiden Williams'],2022-01-01,146250,31,False,4,1,False,6rb7nEk3fTjFezewhg2A4a,0.889,0.442,2,-9.555,1,0.278,0.0025,0.00258,0.0893,0.258,128.087,4
540XneuzMJXDyT86UIhtrQ,Tell Me.,['Kosu.'],Tell Me.,4Neu9ZCsJiwNDF5PSypakX,['Kosu.'],2021-04-05,166714,29,False,1,1,False,540XneuzMJXDyT86UIhtrQ,0.729,0.821,7,-11.604,1,0.164,0.12,0.834,0.371,0.453,144.0,4
3yrr6EAeEqGsfhFuZmzRyl,Virtual Paradise,"['Starjunk 95', 'BELELA']",Virtual Paradise,5dTsAGwJrgSvsg2YRAaU2i,"['Starjunk 95', 'BELELA']",2022-01-07,200362,36,False,2,1,False,3yrr6EAeEqGsfhFuZmzRyl,0.555,0.876,6,-3.03,0,0.0561,0.00195,0.579,0.138,0.0729,126.033,4
1ZEaIlCGQVXCsME5fEwSPe,set you free,['Aiobahn'],set you free,17P4E7KHsL6lbPGemj7iVM,['Aiobahn'],2022-04-08,215622,23,False,1,1,False,1ZEaIlCGQVXCsME5fEwSPe,0.736,0.848,2,-6.01,1,0.0813,0.236,0.0466,0.145,0.365,135.016,4
2TtyGbcqGEXUYQdwQfLtyL,Told U So,['camoufly'],Told U So,1E73TM4PUI8mSKVlXwUIS3,['camoufly'],2021-12-03,163338,5,False,1,1,False,2TtyGbcqGEXUYQdwQfLtyL,0.773,0.601,10,-3.399,0,0.0914,0.118,0.000107,0.0903,0.579,133.002,4
6X7ticTZzVdgdhV6gfDk8j,Misery Fantasy,"['AIKA', 'Eleanor Forte']",Misery Fantasy,6jZJYapQ4qZvL0GUk4x23r,['AIKA'],2022-02-25,309000,26,False,1,1,False,6X7ticTZzVdgdhV6gfDk8j,0.613,0.98,1,-1.417,1,0.307,0.0286,0.00145,0.709,0.487,159.943,4
0oObqouCoQsTtYnOnvlaTb,Dozing Off Again...,['Starjunk 95'],Dozing Off Again...,3vvfphmNs1lTk6n9DMs2VC,['Starjunk 95'],2021-08-20,246315,31,False,1,1,False,0oObqouCoQsTtYnOnvlaTb,0.652,0.723,5,-3.373,0,0.0367,0.00304,0.0667,0.136,0.14,94.969,4
0X5L64QO8VX9nUgI7Evti9,Enigma,"['Pixel Terror', 'Aviella']",Upgrade,6QOpZHPu0hC8ts4JeT7SwP,['Pixel Terror'],2020-03-02,212957,44,False,2,1,False,0X5L64QO8VX9nUgI7Evti9,0.668,0.917,1,-4.478,1,0.118,0.00427,0.00491,0.101,0.344,142.047,4
0nzxHXi11ZQrZEuUQEdU87,Dreamfields,['Starjunk 95'],Dreamfields,0moBjWA3zCpUXsAWoqT0NS,['Starjunk 95'],2022-09-16,160645,42,False,1,1,False,0nzxHXi11ZQrZEuUQEdU87,0.77,0.903,11,-3.931,1,0.0414,0.00864,0.376,0.154,0.314,124.015,4
7AheoxfFlgHpduA9TWBJ4z,Unlimited,['Mere Notilde'],Now That I Have You,4YvW87poQ4x7IJnneLYXph,['Mere Notilde'],2021-02-03,174159,0,False,3,1,False,7AheoxfFlgHpduA9TWBJ4z,0.697,0.706,6,-2.784,0,0.133,0.00156,0.0827,0.379,0.669,113.034,4
2SJJipPACQYhRtDRXWz8tL,Voices,['Amidst'],Voices,2gFfsfLv2iOJI5VivadpFE,['Amidst'],2019-10-04,173610,30,False,1,1,False,2SJJipPACQYhRtDRXWz8tL,0.702,0.92,8,-2.804,0,0.186,0.00616,0.0644,0.0752,0.469,125.093,4
2uZWffKoemZDI0gHcBEcDc,On & On,"['Cartoon', 'Daniel Levi']",On & On,6Unm4KKxYtjR08J1wEOnkc,"['Cartoon', 'Daniel Levi']",2015-07-09,207068,75,False,1,1,False,2uZWffKoemZDI0gHcBEcDc,0.451,0.692,11,-4.741,1,0.0398,0.287,0,0.115,0.423,174.122,4
2wmQfaHp4zbqQkbf5nu5SF,Why We Lose,"['Cartoon', 'Coleman Trapp']",Why We Lose,4oDVpaNimKnYHNva9S7vMs,['Cartoon'],2015-06-11,197485,67,False,1,1,False,2wmQfaHp4zbqQkbf5nu5SF,0.423,0.92,4,-3.174,0,0.0428,0.00123,0.00992,0.329,0.0951,174.976,4
2YtAie5fagIy7r8NakQReJ,Whole,"['Chime', 'Adam Tell']",Whole,4g4G5gXO2pRDaxQHbnA0ph,"['Chime', 'Adam Tell']",2016-10-20,214285,33,False,1,1,False,2YtAie5fagIy7r8NakQReJ,0.641,0.908,0,-3.648,0,0.0748,0.0319,7.07e-05,0.109,0.729,139.994,4
7K8hezZ0UQE2tlgPBlB6vQ,From Here - VIP,['CloudNone'],& Friends,2ISFdlM8xYsp5D2Vndh6Br,['CloudNone'],2022-03-15,236307,28,False,9,1,False,7K8hezZ0UQE2tlgPBlB6vQ,0.362,0.88,4,-5.532,1,0.107,0.0711,0.000134,0.0819,0.119,130.001,3
680V5vxHWn2D11Yws0e12V,All Eyes On Me,['Conro'],All Eyes On Me,4bkcQYpykHenlD9GsNRxPU,['Conro'],2018-10-12,199285,46,False,2,1,False,680V5vxHWn2D11Yws0e12V,0.761,0.644,7,-6.765,1,0.0409,0.0532,0.00146,0.0838,0.444,111.993,4
11AUw5pOKBoJ3m2i7VGchk,Drowning,"['Skybreak', 'Lastnite']",Legacy,6e2FeQfwZzbolvUc1xtUY4,['Skybreak'],2018-12-25,228987,0,False,4,1,False,11AUw5pOKBoJ3m2i7VGchk,0.428,0.857,6,-3.299,0,0.106,0.00293,0,0.455,0.275,149.915,4
1QQ1Dx8dcLgWvUaY5fk84y,Invisible,"['Zeus X Crona', 'Julius Dreisig']",Invisible,1QK215qFVGRk5ReFGXdxzT,"['Zeus X Crona', 'Julius Dreisig']",2018-10-26,201015,66,False,1,1,False,1QQ1Dx8dcLgWvUaY5fk84y,0.682,0.836,2,-3.259,1,0.354,0.141,0.0383,0.0891,0.224,82.53,4
6inzGTxyGsXVjpVKtFGrcE,Rise Up,['TheFatRat'],Rise Up,6UiZtVFcizmfrwAU3yLQH3,['TheFatRat'],2019-10-25,169756,69,False,1,1,False,6inzGTxyGsXVjpVKtFGrcE,0.614,0.694,10,-5.713,0,0.0932,0.254,2.63e-06,0.0733,0.578,163.942,4
06kxa3al7bUqRRo5nAFduZ,Nightlight,"['ILLENIUM', 'Annika Wells']",Nightlight,6CqsldZjVGphwQk9wEBiKE,"['ILLENIUM', 'Annika Wells']",2020-08-28,222400,60,False,1,1,False,06kxa3al7bUqRRo5nAFduZ,0.494,0.651,11,-4.127,0,0.0384,0.0819,0,0.104,0.162,149.979,4
19m23w2ANVhtB7rApM6pbN,Back To U,"['SLANDER', 'William Black']",Back To U,0hKOffv9vWtya3CkEXrVhO,"['SLANDER', 'William Black']",2020-04-24,214400,58,True,1,1,False,19m23w2ANVhtB7rApM6pbN,0.586,0.499,4,-6.627,1,0.049,0.645,0,0.109,0.272,149.79,4
06jPOtcs4L8QpgJxixFiBT,Foolish Of Me (feat. Jonathan Mendelsohn),"['Seven Lions', 'Jason Ross', 'Crystal Skies', 'Jonathan Mendelsohn']",Foolish Of Me (feat. Jonathan Mendelsohn),7J07OsK7ZMVeqtOtAlNFTg,"['Seven Lions', 'Jason Ross', 'Crystal Skies']",2020-10-23,186666,47,False,1,1,False,06jPOtcs4L8QpgJxixFiBT,0.379,0.689,11,-5.455,0,0.0745,0.146,0,0.326,0.347,179.99,4
0hTrQoqDmFnA4S1PC265e1,Fly Away,"['TheFatRat', 'Anjulie']",Fly Away,0F7ftNMhjvUDyDpWklGStR,"['TheFatRat', 'Anjulie']",2017-06-02,194267,69,False,1,1,False,0hTrQoqDmFnA4S1PC265e1,0.597,0.581,1,-4.565,0,0.0366,0.59,4.38e-06,0.137,0.212,147.987,4
7dMbrKu1M4BYxwtdgJE9oZ,You & I,['Geoxor'],You & I,0eoH3ZroL8kzc2oKBXUHk5,['Geoxor'],2016-11-17,187593,44,False,1,1,False,7dMbrKu1M4BYxwtdgJE9oZ,0.367,0.935,7,-5.071,1,0.632,0.00011,0.0332,0.0862,0.263,174.477,4
5ujWPN9c4lh8pohnf4iVYK,Wake Up,"['Grant', 'Juneau']",Wake Up,23uq6kE7U2GQMjGyePP54r,['Grant'],2016-11-02,250800,31,False,1,1,False,5ujWPN9c4lh8pohnf4iVYK,0.588,0.782,5,-2.81,0,0.0994,0.137,0,0.104,0.56,149.994,4
6H0zRPEV1ezBHOidNXSt1D,Fractures (feat. Nevve),"['ILLENIUM', 'Nevve']",Fractures (feat. Nevve),0r4kwvT0acmAl59N6H4Pjk,['ILLENIUM'],2017-02-06,245250,56,False,1,1,False,6H0zRPEV1ezBHOidNXSt1D,0.41,0.711,4,-3.064,1,0.0432,0.373,0.00179,0.139,0.266,159.837,4
3Gj7XTHeMGahDBVuT9pbhh,Break The Silence,"['Richard Caddock', 'WRLD', 'Nitro Fun', 'Slippy', 'Subtact']",Monstercat - 5 Year Anniversary,1FF07ue5fJ3LVIQmhuQs0s,['Monstercat'],2016-07-15,272842,40,False,8,1,False,3Gj7XTHeMGahDBVuT9pbhh,0.611,0.662,3,-5.91,0,0.0435,0.00105,0.325,0.107,0.273,95.076,4
5bGy2uC2zUDmveSkq6Fnoo,Chase It,"['WRLD', 'Savoi']",Chase It,0VwP1hOyEkOVHdgIO76YOL,['WRLD'],2015-07-17,224863,44,False,1,1,False,5bGy2uC2zUDmveSkq6Fnoo,0.702,0.832,1,-2.564,1,0.0521,0.0113,1e-05,0.175,0.479,110.028,4
4QXYBGEATD3XN91dIS57Rx,Sleepless,"['Pixel Terror', 'Chime', 'Teminite']",Sleepless,0mfBVDHwB7RyTVTyndyv04,"['Pixel Terror', 'Chime', 'Teminite']",2021-06-10,230654,41,False,1,1,False,4QXYBGEATD3XN91dIS57Rx,0.482,0.865,5,-3.049,0,0.128,0.0394,0.00033,0.0937,0.391,149.895,4
5Gv9d0emHJRlAfzTEslwVE,Nebula,['Pixel Terror'],Upgrade,6QOpZHPu0hC8ts4JeT7SwP,['Pixel Terror'],2020-03-02,214400,24,False,4,1,False,5Gv9d0emHJRlAfzTEslwVE,0.611,0.979,5,-2.623,0,0.238,0.0147,0.09,0.0678,0.37,150.057,4
5M4TEuDkgfSdl1Ro9gjF3I,Street Kids,"['Stessie', 'Christian Hayward']",Street Kids,0TxYf6tPwweGn5D8iNV2B9,"['Stessie', 'Christian Hayward']",2022-03-19,228252,11,False,1,1,False,5M4TEuDkgfSdl1Ro9gjF3I,0.618,0.896,11,-3.348,0,0.0454,0.0365,1.74e-05,0.351,0.301,117.969,4
6eU9JuPk9JFehr1ET7p7jz,Style,['WRLD'],Chase It,7GtZPupXbxCbzZ2VHZzBKL,['WRLD'],2015-08-24,213613,28,False,3,1,False,6eU9JuPk9JFehr1ET7p7jz,0.705,0.607,6,-3.52,0,0.0287,0.287,0,0.0708,0.571,99.992,4
15S4Eo0WcSvPShnO6tWeGr,Move Me,['Rogue'],Move Me,0vz6oo1LchzGsyFNZ2Bpsv,['Rogue'],2020-04-10,230008,37,False,1,1,False,15S4Eo0WcSvPShnO6tWeGr,0.48,0.871,8,-4.839,0,0.0447,0.00161,0.00126,0.108,0.333,128.015,4
02shCNmb6IvgB5jLqKjtkK,Nevada,"['Vicetone', 'Cozi Zuehlsdorff']",Nevada,35waq1Bkgy11OjZNGuk9Gj,"['Vicetone', 'Cozi Zuehlsdorff']",2016-06-24,208561,72,False,1,1,False,02shCNmb6IvgB5jLqKjtkK,0.605,0.783,3,-4.271,1,0.0324,0.299,0.000175,0.133,0.105,124.015,4
6KYcaAXRFScpeeZl2Ayk9X,Weakness,['Prismo'],Weakness,4YA5pf4SZGjBQotA9VFv2D,['Prismo'],2017-02-24,197412,53,False,1,1,False,6KYcaAXRFScpeeZl2Ayk9X,0.665,0.7,5,-5.734,0,0.0526,0.0142,0,0.249,0.126,99.998,4
3NFMtvHUocNUXguNAS3Z5q,Fusion,['Rogue'],Fusion,2J02t4mbPPZQJMHcO9vlsd,['Rogue'],2020-07-31,215081,43,False,1,1,False,3NFMtvHUocNUXguNAS3Z5q,0.445,0.886,0,-5.96,1,0.0895,0.0115,9.4e-05,0.127,0.415,174.983,4
7ji5gjCF89ptzVhZ6YoXUV,Foreign Land,['DESERT STAR'],Foreign Land,6eoC82jZvjTOYutFTxWBJp,['DESERT STAR'],2019-04-16,161718,40,False,1,1,False,7ji5gjCF89ptzVhZ6YoXUV,0.606,0.721,11,-5.37,0,0.0338,0.000659,0.000196,0.103,0.233,109.961,4
1F65NjLm6OQIpuiwGMAdBf,Hang Up,"['WRLD', 'Savoi']",Hang Up,7x9Hnrw4bR0ML53r6BotLW,['WRLD'],2018-04-06,199500,51,False,1,1,False,1F65NjLm6OQIpuiwGMAdBf,0.665,0.834,5,-3.845,0,0.0278,0.00506,0.00195,0.153,0.293,120.049,4
0fTfCnr5KDWsfN0QtLyiDJ,Heavenly,"['Cream Blade', 'romi']",Heavenly,5A0DcbY8GlnwfHA2sEktJb,"['Cream Blade', 'romi']",2020-04-21,266206,34,False,1,1,False,0fTfCnr5KDWsfN0QtLyiDJ,0.44,0.885,5,-3.695,0,0.0445,0.0402,0.00997,0.131,0.0979,173.982,4
6CLg9uosQhXPoVKYBqI1xT,Fences,"['Vicetone', 'Matt Wertz']",Fences,0NxEZ01f4KapAHzPxQCkU3,['Vicetone'],2019-01-18,211557,49,False,1,1,False,6CLg9uosQhXPoVKYBqI1xT,0.698,0.81,0,-5.032,0,0.0367,0.426,0,0.136,0.678,109.055,4
23uXUja3sZAby7ybcmcFMR,Comet,"['Paper Skies', 'Slyleaf']",Comet,1M3SzLHxbigsQV9WC2JsDF,['Paper Skies'],2018-11-14,270082,33,False,1,1,False,23uXUja3sZAby7ybcmcFMR,0.452,0.743,6,-6.244,0,0.0537,0.0087,0.00701,0.284,0.0568,79.975,4
706IeTmWcSFPQoncY1uWe1,How Could I,"['Rad Cat', 'Dutch Melrose']",Love & Illusions,6HsUDjr7c8c9bl3Dl6CG2b,"['Rad Cat', 'Dutch Melrose']",2020-02-21,206400,42,False,1,1,False,706IeTmWcSFPQoncY1uWe1,0.425,0.817,1,-2.655,0,0.081,0.00398,0,0.0772,0.339,99.333,4
0KytSwhBMJHs0eKEUZvTei,Ascent,['Teminite'],Uprising,6lFTz3iPOXLa6FBJ1PTSJH,['Teminite'],2018-11-16,274994,40,False,10,1,False,0KytSwhBMJHs0eKEUZvTei,0.538,0.862,6,-4.652,0,0.0409,9.15e-05,0.744,0.123,0.219,110.077,4
5xdQ1cqM5PrjA8IZ3vQg3Z,Celestial,['Paper Skies'],Celestial,2ZRKIhx6khXtcv0IQXgahe,['Paper Skies'],2018-07-27,278417,14,False,1,1,False,5xdQ1cqM5PrjA8IZ3vQg3Z,0.469,0.812,8,-8.224,0,0.118,0.00119,0.719,0.0793,0.0863,175.115,4
3aIhpXmczQEROKkpBssgbz,Feel Good,['Syn Cole'],NCS: The Best of 2016,2PbNOsRy7jYiiljcig1xeQ,['Various Artists'],2016-12-16,181935,33,False,4,1,False,3aIhpXmczQEROKkpBssgbz,0.628,0.883,0,-3.466,0,0.0313,0.168,0.696,0.0693,0.331,123.973,4
6ibayfvVOby1NSKJFohtZp,Light It Up,"['Robin Hustin', 'TobiMorrow', 'Jex']",Light It Up,4GbTZ3H4jqJPAZGjKiu8xS,"['Robin Hustin', 'TobiMorrow', 'Jex']",2018-08-10,185390,64,False,1,1,False,6ibayfvVOby1NSKJFohtZp,0.671,0.949,7,-2.44,0,0.0829,0.0037,3.83e-05,0.374,0.0724,128.028,4
6bN5PBFSID6w7Uhmachnda,Oblivion,['Dirty Palm'],Oblivion,3OIFSAU72optxkAdxjyoUF,"['Micah Martin', 'Dirty Palm']",2017-11-08,230625,61,False,1,1,False,6bN5PBFSID6w7Uhmachnda,0.573,0.925,6,-4.001,0,0.0756,0.00495,0.00342,0.316,0.243,127.928,4
3QSjVPObHxuAJc3E5nrjRn,VILLAIN,"['K/DA', 'Madison Beer', 'Kim Petras', 'League of Legends']",ALL OUT,26IdRjba8f8DNa7c0FwfQb,['K/DA'],2020-11-06,199125,73,False,3,1,False,3QSjVPObHxuAJc3E5nrjRn,0.653,0.634,5,-5.875,0,0.0391,0.0232,0,0.0908,0.306,160.013,4
5sbooPcNgIE22DwO0VNGUJ,POP/STARS,"['K/DA', 'Madison Beer', '(G)I-DLE', 'Jaira Burns', 'League of Legends']",POP/STARS,0UnBZ8laFgLUq5Ty5vbikQ,"['K/DA', 'Madison Beer', '(G)I-DLE']",2018-11-03,191100,72,False,1,1,False,5sbooPcNgIE22DwO0VNGUJ,0.566,0.769,7,-4.342,1,0.0872,0.0183,0,0.108,0.385,170.036,4
4TlxeDCyx8epXp1OoOwyn9,Rule the World,"['TheFatRat', 'AleXa']",Rule the World,6HHd0J8ngQCaqTIJ4Nh6iN,"['TheFatRat', 'AleXa']",2020-09-04,181323,0,False,1,1,False,4TlxeDCyx8epXp1OoOwyn9,0.512,0.809,5,-3.253,1,0.143,0.306,0,0.138,0.557,203.439,4
3jevgr3fYdv9wYO3IDJq2a,Awaken,"['League of Legends', 'Valerie Broussard', 'Ray Chen']",Awaken,0faLimwDSn0fF0Y0fahCd1,"['League of Legends', 'Valerie Broussard', 'Ray Chen']",2019-01-22,198187,65,False,1,1,False,3jevgr3fYdv9wYO3IDJq2a,0.0993,0.626,9,-8.212,0,0.0467,0.00499,0.00161,0.0741,0.0399,49.452,5
69Sy7207dnixZ6w7RSV9Kb,RISE,"['League of Legends', 'Mako', 'The Word Alive', 'The Glitch Mob']",RISE,6sGWFXm5IKtTBMFdIhNB9C,"['League of Legends', 'Mako', 'The Word Alive']",2018-09-28,192881,73,False,1,1,False,69Sy7207dnixZ6w7RSV9Kb,0.459,0.663,8,-5.939,0,0.1,0.0169,0,0.0621,0.412,176.791,4
6juLaduD4STCUDWT0AYun4,MORE,"['K/DA', 'Madison Beer', '(G)I-DLE', 'Lexie Liu', 'Jaira Burns', 'Seraphine', 'League of Legends']",MORE,23yd1cYlPgl643vE8bb0WD,"['K/DA', 'Madison Beer', '(G)I-DLE']",2020-10-28,217088,71,False,1,1,False,6juLaduD4STCUDWT0AYun4,0.66,0.787,1,-4.592,0,0.032,0.00257,0,0.323,0.199,142.018,4
3f4fc8c8unrQeKecmUPEDR,Warriors,"['League of Legends', '2WEI', 'Edda Hayes']",Warriors,0uyb1O2aodxewxYrAHzqIn,"['League of Legends', '2WEI', 'Edda Hayes']",2020-01-10,204586,71,False,1,1,False,3f4fc8c8unrQeKecmUPEDR,0.14,0.478,1,-10.145,0,0.0484,0.1,0.000112,0.105,0.0412,185.121,3
2JV5OBqTMW1F6PYOGZJatP,DRUM GO DUM,"['K/DA', 'Wolftyla', 'Bekuh Boom', 'Aluna', 'League of Legends']",ALL OUT,26IdRjba8f8DNa7c0FwfQb,['K/DA'],2020-11-06,200914,67,False,4,1,False,2JV5OBqTMW1F6PYOGZJatP,0.608,0.939,11,-4.723,0,0.0579,0.0116,0.0398,0.0656,0.403,175.028,4
2V4Fx72svQRxrFvNT1eq5f,THE BADDEST,"['K/DA', '(G)I-DLE', 'Wolftyla', 'Bea Miller', 'League of Legends']",THE BADDEST,7C8nskYbHG7N0LDrNVvt7x,"['K/DA', '(G)I-DLE', 'Wolftyla']",2020-08-27,162600,69,False,1,1,False,2V4Fx72svQRxrFvNT1eq5f,0.676,0.857,10,-4.368,0,0.0438,0.0215,0,0.254,0.717,149.981,4
69GzMjvLPTXu3yENBasjlJ,There for You,"['Just Kiddin', 'Effie']",There for You (feat. Effie),71FXkRZrEr99AhwlGVFyhd,"['Just Kiddin', 'Effie']",2019-02-22,154322,27,False,1,1,False,69GzMjvLPTXu3yENBasjlJ,0.644,0.846,5,-3.783,0,0.0561,0.0114,0.00015,0.0715,0.396,118.011,4
21y15PoWrJux7OfOhDlkMT,Feels Like Love,"['MOTi', 'Laura White']",Feels Like Love,56lYfcrW6wXelPXTsS80vO,['MOTi'],2019-07-19,142500,34,False,1,1,False,21y15PoWrJux7OfOhDlkMT,0.684,0.877,6,-4.142,0,0.0486,0.204,1.58e-06,0.176,0.392,128.089,4
7dk9EBvTbbKBbFxjCAJpwK,Hear Me Say,"['Jonas Blue', 'LÉON']",Hear Me Say,0mTHF0Grl8yVxVZHAMZn9V,"['Jonas Blue', 'LÉON']",2021-05-28,190772,66,False,1,1,False,7dk9EBvTbbKBbFxjCAJpwK,0.697,0.836,5,-5.005,1,0.0437,0.133,4.46e-06,0.0754,0.631,121.977,4
